No,DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Lat,Long,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update,,,
645,2009-0236-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000132,,GHA,Ghana,Sub-Saharan Africa,Africa,"Kpong town (Lower Manya district, Eastern province)",6.1589444,0.0378936,Heavy rains,Rain,No,No,No,166,9340,Km2,5.73,-0.1,,2009,6,6,2009,7,8,16,,19755,,19755,,,,,,,70.40886176,"[{""adm2_code"":190720,""adm2_name"":""Kma""},{""adm2_code"":16601,""adm2_name"":""Cape Coast Metro""},{""adm2_code"":190583,""adm2_name"":""Gomoa West""},{""adm2_code"":190647,""adm2_name"":""Mfantsiman""},{""adm2_code"":190652,""adm2_name"":""Awutu Senya East Municipal""},{""adm2_code"":16609,""adm2_name"":""Asuogyaman""},{""adm2_code"":190612,""adm2_name"":""Lower Manya""},{""adm2_code"":190655,""adm2_name"":""Accra Metropolis""},{""adm2_code"":33108,""adm2_name"":""Keta Municipal""},{""adm2_code"":16665,""adm2_name"":""Jomoro""},{""adm2_code"":190590,""adm2_name"":""Ellembelle""},{""adm2_code"":190595,""adm2_name"":""Sekondi Takoradi""},{""adm2_code"":190636,""adm2_name"":""Aowin""}]",2010-02-09,2023-09-25,,,
646,2009-0236-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000132,,GHA,Ghana,Sub-Saharan Africa,Africa,"Atimpoku town (Asuogyaman district, Eastern province)",6.20609,0.0620979,Heavy rains,Rain,No,No,No,166,9340,Km2,5.73,-0.1,,2009,6,6,2009,7,8,16,,19755,,19755,,,,,,,70.40886176,"[{""adm2_code"":190720,""adm2_name"":""Kma""},{""adm2_code"":16601,""adm2_name"":""Cape Coast Metro""},{""adm2_code"":190583,""adm2_name"":""Gomoa West""},{""adm2_code"":190647,""adm2_name"":""Mfantsiman""},{""adm2_code"":190652,""adm2_name"":""Awutu Senya East Municipal""},{""adm2_code"":16609,""adm2_name"":""Asuogyaman""},{""adm2_code"":190612,""adm2_name"":""Lower Manya""},{""adm2_code"":190655,""adm2_name"":""Accra Metropolis""},{""adm2_code"":33108,""adm2_name"":""Keta Municipal""},{""adm2_code"":16665,""adm2_name"":""Jomoro""},{""adm2_code"":190590,""adm2_name"":""Ellembelle""},{""adm2_code"":190595,""adm2_name"":""Sekondi Takoradi""},{""adm2_code"":190636,""adm2_name"":""Aowin""}]",2010-02-09,2023-09-25,,,
647,2009-0236-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000132,,GHA,Ghana,Sub-Saharan Africa,Africa,"Enchi town (Aowin district, Western province)",5.8193833,-2.8638722,Heavy rains,Rain,No,No,No,166,9340,Km2,5.73,-0.1,,2009,6,6,2009,7,8,16,,19755,,19755,,,,,,,70.40886176,"[{""adm2_code"":190720,""adm2_name"":""Kma""},{""adm2_code"":16601,""adm2_name"":""Cape Coast Metro""},{""adm2_code"":190583,""adm2_name"":""Gomoa West""},{""adm2_code"":190647,""adm2_name"":""Mfantsiman""},{""adm2_code"":190652,""adm2_name"":""Awutu Senya East Municipal""},{""adm2_code"":16609,""adm2_name"":""Asuogyaman""},{""adm2_code"":190612,""adm2_name"":""Lower Manya""},{""adm2_code"":190655,""adm2_name"":""Accra Metropolis""},{""adm2_code"":33108,""adm2_name"":""Keta Municipal""},{""adm2_code"":16665,""adm2_name"":""Jomoro""},{""adm2_code"":190590,""adm2_name"":""Ellembelle""},{""adm2_code"":190595,""adm2_name"":""Sekondi Takoradi""},{""adm2_code"":190636,""adm2_name"":""Aowin""}]",2010-02-09,2023-09-25,,,
648,2009-0236-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000132,,GHA,Ghana,Sub-Saharan Africa,Africa,"Apam village (Gomoa West district, Central province)",5.2949366,-0.7770278,Heavy rains,Rain,No,No,No,166,9340,Km2,5.73,-0.1,,2009,6,6,2009,7,8,16,,19755,,19755,,,,,,,70.40886176,"[{""adm2_code"":190720,""adm2_name"":""Kma""},{""adm2_code"":16601,""adm2_name"":""Cape Coast Metro""},{""adm2_code"":190583,""adm2_name"":""Gomoa West""},{""adm2_code"":190647,""adm2_name"":""Mfantsiman""},{""adm2_code"":190652,""adm2_name"":""Awutu Senya East Municipal""},{""adm2_code"":16609,""adm2_name"":""Asuogyaman""},{""adm2_code"":190612,""adm2_name"":""Lower Manya""},{""adm2_code"":190655,""adm2_name"":""Accra Metropolis""},{""adm2_code"":33108,""adm2_name"":""Keta Municipal""},{""adm2_code"":16665,""adm2_name"":""Jomoro""},{""adm2_code"":190590,""adm2_name"":""Ellembelle""},{""adm2_code"":190595,""adm2_name"":""Sekondi Takoradi""},{""adm2_code"":190636,""adm2_name"":""Aowin""}]",2010-02-09,2023-09-25,,,
649,2009-0236-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000132,,GHA,Ghana,Sub-Saharan Africa,Africa,"Kasoa town (Awutu Senya East Municipal district, Central province)",7.8708048,-6.3534888,Heavy rains,Rain,No,No,No,166,9340,Km2,5.73,-0.1,,2009,6,6,2009,7,8,16,,19755,,19755,,,,,,,70.40886176,"[{""adm2_code"":190720,""adm2_name"":""Kma""},{""adm2_code"":16601,""adm2_name"":""Cape Coast Metro""},{""adm2_code"":190583,""adm2_name"":""Gomoa West""},{""adm2_code"":190647,""adm2_name"":""Mfantsiman""},{""adm2_code"":190652,""adm2_name"":""Awutu Senya East Municipal""},{""adm2_code"":16609,""adm2_name"":""Asuogyaman""},{""adm2_code"":190612,""adm2_name"":""Lower Manya""},{""adm2_code"":190655,""adm2_name"":""Accra Metropolis""},{""adm2_code"":33108,""adm2_name"":""Keta Municipal""},{""adm2_code"":16665,""adm2_name"":""Jomoro""},{""adm2_code"":190590,""adm2_name"":""Ellembelle""},{""adm2_code"":190595,""adm2_name"":""Sekondi Takoradi""},{""adm2_code"":190636,""adm2_name"":""Aowin""}]",2010-02-09,2023-09-25,,,
650,2009-0236-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000132,,GHA,Ghana,Sub-Saharan Africa,Africa,Keta Municipal district (Volta province),5.9378905,0.5670343,Heavy rains,Rain,No,No,No,166,9340,Km2,5.73,-0.1,,2009,6,6,2009,7,8,16,,19755,,19755,,,,,,,70.40886176,"[{""adm2_code"":190720,""adm2_name"":""Kma""},{""adm2_code"":16601,""adm2_name"":""Cape Coast Metro""},{""adm2_code"":190583,""adm2_name"":""Gomoa West""},{""adm2_code"":190647,""adm2_name"":""Mfantsiman""},{""adm2_code"":190652,""adm2_name"":""Awutu Senya East Municipal""},{""adm2_code"":16609,""adm2_name"":""Asuogyaman""},{""adm2_code"":190612,""adm2_name"":""Lower Manya""},{""adm2_code"":190655,""adm2_name"":""Accra Metropolis""},{""adm2_code"":33108,""adm2_name"":""Keta Municipal""},{""adm2_code"":16665,""adm2_name"":""Jomoro""},{""adm2_code"":190590,""adm2_name"":""Ellembelle""},{""adm2_code"":190595,""adm2_name"":""Sekondi Takoradi""},{""adm2_code"":190636,""adm2_name"":""Aowin""}]",2010-02-09,2023-09-25,,,
651,2009-0236-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000132,,GHA,Ghana,Sub-Saharan Africa,Africa,Sekondi Takorad,4.9146596,-1.8599184,Heavy rains,Rain,No,No,No,166,9340,Km2,5.73,-0.1,,2009,6,6,2009,7,8,16,,19755,,19755,,,,,,,70.40886176,"[{""adm2_code"":190720,""adm2_name"":""Kma""},{""adm2_code"":16601,""adm2_name"":""Cape Coast Metro""},{""adm2_code"":190583,""adm2_name"":""Gomoa West""},{""adm2_code"":190647,""adm2_name"":""Mfantsiman""},{""adm2_code"":190652,""adm2_name"":""Awutu Senya East Municipal""},{""adm2_code"":16609,""adm2_name"":""Asuogyaman""},{""adm2_code"":190612,""adm2_name"":""Lower Manya""},{""adm2_code"":190655,""adm2_name"":""Accra Metropolis""},{""adm2_code"":33108,""adm2_name"":""Keta Municipal""},{""adm2_code"":16665,""adm2_name"":""Jomoro""},{""adm2_code"":190590,""adm2_name"":""Ellembelle""},{""adm2_code"":190595,""adm2_name"":""Sekondi Takoradi""},{""adm2_code"":190636,""adm2_name"":""Aowin""}]",2010-02-09,2023-09-25,,,
652,2009-0236-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000132,,GHA,Ghana,Sub-Saharan Africa,Africa,Ellembelle,5.1495626,-3.0480943,Heavy rains,Rain,No,No,No,166,9340,Km2,5.73,-0.1,,2009,6,6,2009,7,8,16,,19755,,19755,,,,,,,70.40886176,"[{""adm2_code"":190720,""adm2_name"":""Kma""},{""adm2_code"":16601,""adm2_name"":""Cape Coast Metro""},{""adm2_code"":190583,""adm2_name"":""Gomoa West""},{""adm2_code"":190647,""adm2_name"":""Mfantsiman""},{""adm2_code"":190652,""adm2_name"":""Awutu Senya East Municipal""},{""adm2_code"":16609,""adm2_name"":""Asuogyaman""},{""adm2_code"":190612,""adm2_name"":""Lower Manya""},{""adm2_code"":190655,""adm2_name"":""Accra Metropolis""},{""adm2_code"":33108,""adm2_name"":""Keta Municipal""},{""adm2_code"":16665,""adm2_name"":""Jomoro""},{""adm2_code"":190590,""adm2_name"":""Ellembelle""},{""adm2_code"":190595,""adm2_name"":""Sekondi Takoradi""},{""adm2_code"":190636,""adm2_name"":""Aowin""}]",2010-02-09,2023-09-25,,,
653,2009-0236-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000132,,GHA,Ghana,Sub-Saharan Africa,Africa,Jomoro districts (Western province),5.1958549,-3.4537445,Heavy rains,Rain,No,No,No,166,9340,Km2,5.73,-0.1,,2009,6,6,2009,7,8,16,,19755,,19755,,,,,,,70.40886176,"[{""adm2_code"":190720,""adm2_name"":""Kma""},{""adm2_code"":16601,""adm2_name"":""Cape Coast Metro""},{""adm2_code"":190583,""adm2_name"":""Gomoa West""},{""adm2_code"":190647,""adm2_name"":""Mfantsiman""},{""adm2_code"":190652,""adm2_name"":""Awutu Senya East Municipal""},{""adm2_code"":16609,""adm2_name"":""Asuogyaman""},{""adm2_code"":190612,""adm2_name"":""Lower Manya""},{""adm2_code"":190655,""adm2_name"":""Accra Metropolis""},{""adm2_code"":33108,""adm2_name"":""Keta Municipal""},{""adm2_code"":16665,""adm2_name"":""Jomoro""},{""adm2_code"":190590,""adm2_name"":""Ellembelle""},{""adm2_code"":190595,""adm2_name"":""Sekondi Takoradi""},{""adm2_code"":190636,""adm2_name"":""Aowin""}]",2010-02-09,2023-09-25,,,
654,2009-0236-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000132,,GHA,Ghana,Sub-Saharan Africa,Africa,Mfantsiman,5.2771042,-1.4484077,Heavy rains,Rain,No,No,No,166,9340,Km2,5.73,-0.1,,2009,6,6,2009,7,8,16,,19755,,19755,,,,,,,70.40886176,"[{""adm2_code"":190720,""adm2_name"":""Kma""},{""adm2_code"":16601,""adm2_name"":""Cape Coast Metro""},{""adm2_code"":190583,""adm2_name"":""Gomoa West""},{""adm2_code"":190647,""adm2_name"":""Mfantsiman""},{""adm2_code"":190652,""adm2_name"":""Awutu Senya East Municipal""},{""adm2_code"":16609,""adm2_name"":""Asuogyaman""},{""adm2_code"":190612,""adm2_name"":""Lower Manya""},{""adm2_code"":190655,""adm2_name"":""Accra Metropolis""},{""adm2_code"":33108,""adm2_name"":""Keta Municipal""},{""adm2_code"":16665,""adm2_name"":""Jomoro""},{""adm2_code"":190590,""adm2_name"":""Ellembelle""},{""adm2_code"":190595,""adm2_name"":""Sekondi Takoradi""},{""adm2_code"":190636,""adm2_name"":""Aowin""}]",2010-02-09,2023-09-25,,,
655,2009-0236-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2009-000132,,GHA,Ghana,Sub-Saharan Africa,Africa,Cape Coast Metro districts (Central province),5.1757904,-1.4520369,Heavy rains,Rain,No,No,No,166,9340,Km2,5.73,-0.1,,2009,6,6,2009,7,8,16,,19755,,19755,,,,,,,70.40886176,"[{""adm2_code"":190720,""adm2_name"":""Kma""},{""adm2_code"":16601,""adm2_name"":""Cape Coast Metro""},{""adm2_code"":190583,""adm2_name"":""Gomoa West""},{""adm2_code"":190647,""adm2_name"":""Mfantsiman""},{""adm2_code"":190652,""adm2_name"":""Awutu Senya East Municipal""},{""adm2_code"":16609,""adm2_name"":""Asuogyaman""},{""adm2_code"":190612,""adm2_name"":""Lower Manya""},{""adm2_code"":190655,""adm2_name"":""Accra Metropolis""},{""adm2_code"":33108,""adm2_name"":""Keta Municipal""},{""adm2_code"":16665,""adm2_name"":""Jomoro""},{""adm2_code"":190590,""adm2_name"":""Ellembelle""},{""adm2_code"":190595,""adm2_name"":""Sekondi Takoradi""},{""adm2_code"":190636,""adm2_name"":""Aowin""}]",2010-02-09,2023-09-25,,,
656,2009-0376-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,GHA,Ghana,Sub-Saharan Africa,Africa,Northern province,9.2688895,-3.0512602,Heavy rains and Dam Release,,Yes,No,No,,73810,Km2,8.85,-0.99,White Volta river,2009,9,17,2009,9,21,24,,139790,,139790,,,,,,,70.40886176,"[{""adm1_code"":1329,""adm1_name"":""Northern""}]",2014-05-06,2023-09-25,,,
657,2010-0246-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000118,,GHA,Ghana,Sub-Saharan Africa,Africa,Agona East,5.6351697,-0.8240462,Heavy rains,,No,No,No,160,,Km2,,,,2010,6,20,2010,7,5,45,,7500,,7500,,,,,,,71.56359558,"[{""adm2_code"":16602,""adm2_name"":""Komenda Edna Eguafo / Abirem""},{""adm2_code"":190584,""adm2_name"":""Agona West""},{""adm2_code"":190585,""adm2_name"":""Agona East""},{""adm2_code"":190589,""adm2_name"":""Gomoa East""},{""adm2_code"":190539,""adm2_name"":""Adenta""},{""adm2_code"":190632,""adm2_name"":""Shai Osu Doku""},{""adm2_code"":190657,""adm2_name"":""Ga West""},{""adm2_code"":190722,""adm2_name"":""Tema Metropolis""},{""adm2_code"":190723,""adm2_name"":""Ashaiman""},{""adm2_code"":190563,""adm2_name"":""Ketu South""}]",2010-11-10,2023-09-25,,,
658,2010-0246-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000118,,GHA,Ghana,Sub-Saharan Africa,Africa,Agona West,5.6289967,-1.1099372,Heavy rains,,No,No,No,160,,Km2,,,,2010,6,20,2010,7,5,45,,7500,,7500,,,,,,,71.56359558,"[{""adm2_code"":16602,""adm2_name"":""Komenda Edna Eguafo / Abirem""},{""adm2_code"":190584,""adm2_name"":""Agona West""},{""adm2_code"":190585,""adm2_name"":""Agona East""},{""adm2_code"":190589,""adm2_name"":""Gomoa East""},{""adm2_code"":190539,""adm2_name"":""Adenta""},{""adm2_code"":190632,""adm2_name"":""Shai Osu Doku""},{""adm2_code"":190657,""adm2_name"":""Ga West""},{""adm2_code"":190722,""adm2_name"":""Tema Metropolis""},{""adm2_code"":190723,""adm2_name"":""Ashaiman""},{""adm2_code"":190563,""adm2_name"":""Ketu South""}]",2010-11-10,2023-09-25,,,
659,2010-0246-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000118,,GHA,Ghana,Sub-Saharan Africa,Africa,Gomoa East,5.4826278,-0.4613344,Heavy rains,,No,No,No,160,,Km2,,,,2010,6,20,2010,7,5,45,,7500,,7500,,,,,,,71.56359558,"[{""adm2_code"":16602,""adm2_name"":""Komenda Edna Eguafo / Abirem""},{""adm2_code"":190584,""adm2_name"":""Agona West""},{""adm2_code"":190585,""adm2_name"":""Agona East""},{""adm2_code"":190589,""adm2_name"":""Gomoa East""},{""adm2_code"":190539,""adm2_name"":""Adenta""},{""adm2_code"":190632,""adm2_name"":""Shai Osu Doku""},{""adm2_code"":190657,""adm2_name"":""Ga West""},{""adm2_code"":190722,""adm2_name"":""Tema Metropolis""},{""adm2_code"":190723,""adm2_name"":""Ashaiman""},{""adm2_code"":190563,""adm2_name"":""Ketu South""}]",2010-11-10,2023-09-25,,,
660,2010-0246-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000118,,GHA,Ghana,Sub-Saharan Africa,Africa,Komenda Edna Eguafo / Abirem districts (Central province),5.1299837,-1.6039229,Heavy rains,,No,No,No,160,,Km2,,,,2010,6,20,2010,7,5,45,,7500,,7500,,,,,,,71.56359558,"[{""adm2_code"":16602,""adm2_name"":""Komenda Edna Eguafo / Abirem""},{""adm2_code"":190584,""adm2_name"":""Agona West""},{""adm2_code"":190585,""adm2_name"":""Agona East""},{""adm2_code"":190589,""adm2_name"":""Gomoa East""},{""adm2_code"":190539,""adm2_name"":""Adenta""},{""adm2_code"":190632,""adm2_name"":""Shai Osu Doku""},{""adm2_code"":190657,""adm2_name"":""Ga West""},{""adm2_code"":190722,""adm2_name"":""Tema Metropolis""},{""adm2_code"":190723,""adm2_name"":""Ashaiman""},{""adm2_code"":190563,""adm2_name"":""Ketu South""}]",2010-11-10,2023-09-25,,,
661,2010-0246-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000118,,GHA,Ghana,Sub-Saharan Africa,Africa,Ketu South district (Volta province),6.1740006,0.7015537,Heavy rains,,No,No,No,160,,Km2,,,,2010,6,20,2010,7,5,45,,7500,,7500,,,,,,,71.56359558,"[{""adm2_code"":16602,""adm2_name"":""Komenda Edna Eguafo / Abirem""},{""adm2_code"":190584,""adm2_name"":""Agona West""},{""adm2_code"":190585,""adm2_name"":""Agona East""},{""adm2_code"":190589,""adm2_name"":""Gomoa East""},{""adm2_code"":190539,""adm2_name"":""Adenta""},{""adm2_code"":190632,""adm2_name"":""Shai Osu Doku""},{""adm2_code"":190657,""adm2_name"":""Ga West""},{""adm2_code"":190722,""adm2_name"":""Tema Metropolis""},{""adm2_code"":190723,""adm2_name"":""Ashaiman""},{""adm2_code"":190563,""adm2_name"":""Ketu South""}]",2010-11-10,2023-09-25,,,
662,2010-0246-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000118,,GHA,Ghana,Sub-Saharan Africa,Africa,Tema Metropolis,5.6486757,-0.0896404,Heavy rains,,No,No,No,160,,Km2,,,,2010,6,20,2010,7,5,45,,7500,,7500,,,,,,,71.56359558,"[{""adm2_code"":16602,""adm2_name"":""Komenda Edna Eguafo / Abirem""},{""adm2_code"":190584,""adm2_name"":""Agona West""},{""adm2_code"":190585,""adm2_name"":""Agona East""},{""adm2_code"":190589,""adm2_name"":""Gomoa East""},{""adm2_code"":190539,""adm2_name"":""Adenta""},{""adm2_code"":190632,""adm2_name"":""Shai Osu Doku""},{""adm2_code"":190657,""adm2_name"":""Ga West""},{""adm2_code"":190722,""adm2_name"":""Tema Metropolis""},{""adm2_code"":190723,""adm2_name"":""Ashaiman""},{""adm2_code"":190563,""adm2_name"":""Ketu South""}]",2010-11-10,2023-09-25,,,
663,2010-0246-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000118,,GHA,Ghana,Sub-Saharan Africa,Africa,Ashaiman,5.6958598,-0.0706428,Heavy rains,,No,No,No,160,,Km2,,,,2010,6,20,2010,7,5,45,,7500,,7500,,,,,,,71.56359558,"[{""adm2_code"":16602,""adm2_name"":""Komenda Edna Eguafo / Abirem""},{""adm2_code"":190584,""adm2_name"":""Agona West""},{""adm2_code"":190585,""adm2_name"":""Agona East""},{""adm2_code"":190589,""adm2_name"":""Gomoa East""},{""adm2_code"":190539,""adm2_name"":""Adenta""},{""adm2_code"":190632,""adm2_name"":""Shai Osu Doku""},{""adm2_code"":190657,""adm2_name"":""Ga West""},{""adm2_code"":190722,""adm2_name"":""Tema Metropolis""},{""adm2_code"":190723,""adm2_name"":""Ashaiman""},{""adm2_code"":190563,""adm2_name"":""Ketu South""}]",2010-11-10,2023-09-25,,,
664,2010-0246-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000118,,GHA,Ghana,Sub-Saharan Africa,Africa,Ga West,5.7040782,-0.5355026,Heavy rains,,No,No,No,160,,Km2,,,,2010,6,20,2010,7,5,45,,7500,,7500,,,,,,,71.56359558,"[{""adm2_code"":16602,""adm2_name"":""Komenda Edna Eguafo / Abirem""},{""adm2_code"":190584,""adm2_name"":""Agona West""},{""adm2_code"":190585,""adm2_name"":""Agona East""},{""adm2_code"":190589,""adm2_name"":""Gomoa East""},{""adm2_code"":190539,""adm2_name"":""Adenta""},{""adm2_code"":190632,""adm2_name"":""Shai Osu Doku""},{""adm2_code"":190657,""adm2_name"":""Ga West""},{""adm2_code"":190722,""adm2_name"":""Tema Metropolis""},{""adm2_code"":190723,""adm2_name"":""Ashaiman""},{""adm2_code"":190563,""adm2_name"":""Ketu South""}]",2010-11-10,2023-09-25,,,
665,2010-0246-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000118,,GHA,Ghana,Sub-Saharan Africa,Africa,Shai Osu Doku,5.9653865,-0.2141241,Heavy rains,,No,No,No,160,,Km2,,,,2010,6,20,2010,7,5,45,,7500,,7500,,,,,,,71.56359558,"[{""adm2_code"":16602,""adm2_name"":""Komenda Edna Eguafo / Abirem""},{""adm2_code"":190584,""adm2_name"":""Agona West""},{""adm2_code"":190585,""adm2_name"":""Agona East""},{""adm2_code"":190589,""adm2_name"":""Gomoa East""},{""adm2_code"":190539,""adm2_name"":""Adenta""},{""adm2_code"":190632,""adm2_name"":""Shai Osu Doku""},{""adm2_code"":190657,""adm2_name"":""Ga West""},{""adm2_code"":190722,""adm2_name"":""Tema Metropolis""},{""adm2_code"":190723,""adm2_name"":""Ashaiman""},{""adm2_code"":190563,""adm2_name"":""Ketu South""}]",2010-11-10,2023-09-25,,,
666,2010-0246-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2010-000118,,GHA,Ghana,Sub-Saharan Africa,Africa,Adenta districts (Greater Accra province),5.7141794,-0.2964972,Heavy rains,,No,No,No,160,,Km2,,,,2010,6,20,2010,7,5,45,,7500,,7500,,,,,,,71.56359558,"[{""adm2_code"":16602,""adm2_name"":""Komenda Edna Eguafo / Abirem""},{""adm2_code"":190584,""adm2_name"":""Agona West""},{""adm2_code"":190585,""adm2_name"":""Agona East""},{""adm2_code"":190589,""adm2_name"":""Gomoa East""},{""adm2_code"":190539,""adm2_name"":""Adenta""},{""adm2_code"":190632,""adm2_name"":""Shai Osu Doku""},{""adm2_code"":190657,""adm2_name"":""Ga West""},{""adm2_code"":190722,""adm2_name"":""Tema Metropolis""},{""adm2_code"":190723,""adm2_name"":""Ashaiman""},{""adm2_code"":190563,""adm2_name"":""Ketu South""}]",2010-11-10,2023-09-25,,,
667,2010-0483-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,GHA,Ghana,Sub-Saharan Africa,Africa,Brong Ahafo,7.5728464,-4.0764651,Heavy rains and opening of the gates of dikes,,Yes,No,No,,,Km2,,,"Black Volta, White Volta rivers",2010,9,,2010,10,,18,,9674,,9674,,,,,,,71.56359558,"[{""adm1_code"":1325,""adm1_name"":""Brong Ahafo""},{""adm1_code"":1327,""adm1_name"":""Eastern""},{""adm1_code"":1329,""adm1_name"":""Northern""},{""adm1_code"":1330,""adm1_name"":""Upper East""},{""adm1_code"":1331,""adm1_name"":""Upper West""},{""adm1_code"":1333,""adm1_name"":""Western""}]",2014-07-28,2023-09-25,,,
668,2010-0483-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,GHA,Ghana,Sub-Saharan Africa,Africa,Eastern,6.4546276,-1.822346,Heavy rains and opening of the gates of dikes,,Yes,No,No,,,Km2,,,"Black Volta, White Volta rivers",2010,9,,2010,10,,18,,9674,,9674,,,,,,,71.56359558,"[{""adm1_code"":1325,""adm1_name"":""Brong Ahafo""},{""adm1_code"":1327,""adm1_name"":""Eastern""},{""adm1_code"":1329,""adm1_name"":""Northern""},{""adm1_code"":1330,""adm1_name"":""Upper East""},{""adm1_code"":1331,""adm1_name"":""Upper West""},{""adm1_code"":1333,""adm1_name"":""Western""}]",2014-07-28,2023-09-25,,,
669,2010-0483-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,GHA,Ghana,Sub-Saharan Africa,Africa,Western,5.4437822,-3.5764215,Heavy rains and opening of the gates of dikes,,Yes,No,No,,,Km2,,,"Black Volta, White Volta rivers",2010,9,,2010,10,,18,,9674,,9674,,,,,,,71.56359558,"[{""adm1_code"":1325,""adm1_name"":""Brong Ahafo""},{""adm1_code"":1327,""adm1_name"":""Eastern""},{""adm1_code"":1329,""adm1_name"":""Northern""},{""adm1_code"":1330,""adm1_name"":""Upper East""},{""adm1_code"":1331,""adm1_name"":""Upper West""},{""adm1_code"":1333,""adm1_name"":""Western""}]",2014-07-28,2023-09-25,,,
670,2010-0483-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,GHA,Ghana,Sub-Saharan Africa,Africa,Upper East,10.7237685,-2.0905597,Heavy rains and opening of the gates of dikes,,Yes,No,No,,,Km2,,,"Black Volta, White Volta rivers",2010,9,,2010,10,,18,,9674,,9674,,,,,,,71.56359558,"[{""adm1_code"":1325,""adm1_name"":""Brong Ahafo""},{""adm1_code"":1327,""adm1_name"":""Eastern""},{""adm1_code"":1329,""adm1_name"":""Northern""},{""adm1_code"":1330,""adm1_name"":""Upper East""},{""adm1_code"":1331,""adm1_name"":""Upper West""},{""adm1_code"":1333,""adm1_name"":""Western""}]",2014-07-28,2023-09-25,,,
671,2010-0483-GHA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,GHA,Ghana,Sub-Saharan Africa,Africa,Upper West,10.3230777,-3.5031826,Heavy rains and opening of the gates of dikes,,Yes,No,No,,,Km2,,,"Black Volta, White Volta rivers",2010,9,,2010,10,,18,,9674,,9674,,,,,,,71.56359558,"[{""adm1_code"":1325,""adm1_name"":""Brong Ahafo""},{""adm1_code"":1327,""adm1_name"":""Eastern""},{""adm1_code"":1329,""adm1_name"":""Northern""},{""adm1_code"":1330,""adm1_name"":""Upper East""},{""adm1_code"":1331,""adm1_name"":""Upper West""},{""adm1_code"":1333,""adm1_name"":""Western""}]",2014-07-28,2023-09-25,,,
